time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,sunshine_duration,daylight_duration,et0_fao_evapotranspiration,precipitation_sum
2024-03-24,11.6,4.0,8.2,8.3,1.4,20.8,40.0,222,4.94,0.0,44803.75,1.14,3.8
2024-03-25,7.6,0.8,4.1,3.2,-2.5,16.9,32.4,13,8.69,11769.62,45034.69,1.18,2.4
2024-03-26,9.4,1.9,4.9,4.6,-2.0,22.8,43.2,358,13.1,30904.16,45265.22,1.68,1.9
2024-03-27,11.2,-0.2,5.3,7.6,-4.0,17.6,33.5,139,18.61,43200.0,45495.2,2.28,0.0
2024-03-28,15.4,3.3,9.3,10.6,-0.9,27.5,51.1,152,15.81,34837.85,45724.47,2.73,2.8
2024-03-29,12.1,6.6,9.1,9.3,3.5,18.5,37.4,245,5.75,17831.23,45952.91,0.96,6.0
2024-03-30,20.1,4.0,11.6,17.8,1.0,18.6,35.3,190,15.26,42562.45,46180.36,2.83,0.0
2024-03-31,23.2,8.9,15.7,21.5,6.8,19.0,35.6,175,18.83,43201.45,46406.68,3.71,0.0
2024-04-01,25.5,10.2,16.8,24.0,7.7,16.6,31.0,177,17.94,43200.0,46631.72,3.79,0.2
2024-04-02,24.1,12.2,16.6,21.8,7.9,26.6,51.1,190,18.01,38961.18,46855.49,3.81,0.2
2024-04-03,14.7,7.8,11.4,9.2,3.0,34.2,63.4,254,14.72,34371.18,47079.53,3.08,0.9
2024-04-04,10.9,3.1,8.1,7.0,0.0,21.9,42.1,299,15.06,39550.17,47304.16,2.37,0.1
2024-04-05,15.7,1.0,8.1,13.5,-2.6,11.5,25.2,152,18.89,38685.62,47529.25,2.53,0.0
2024-04-06,17.2,7.2,11.6,14.7,4.8,14.1,28.8,249,11.88,23194.35,47754.67,2.0,2.2
2024-04-07,15.8,7.4,11.2,14.9,5.2,11.3,23.0,316,12.11,30494.63,47980.27,1.79,0.2
2024-04-08,21.6,7.7,14.1,20.5,5.3,10.3,20.9,205,18.69,38944.4,48205.93,3.19,0.0
2024-04-09,23.5,10.4,16.4,21.2,8.3,15.6,31.0,209,20.75,45293.32,48431.51,4.0,0.0
2024-04-10,24.2,11.4,17.2,23.3,8.7,12.7,27.0,206,20.92,45921.29,48656.86,4.12,0.0
2024-04-11,21.0,12.2,15.8,18.4,9.3,19.4,36.0,311,19.27,43715.09,48881.83,3.59,0.0
2024-04-12,19.0,8.6,13.6,15.4,5.7,21.1,40.3,314,20.82,46818.48,49106.29,3.74,0.0
2024-04-13,18.0,9.6,13.5,15.3,7.6,19.6,38.2,287,11.51,19695.02,49330.09,2.34,0.3
2024-04-14,21.0,9.1,15.1,17.9,7.4,22.0,40.7,269,15.7,31435.71,49553.06,3.19,1.5
2024-04-15,15.9,8.4,12.0,13.1,6.7,18.9,33.1,287,12.78,24300.04,49775.05,2.13,2.8
2024-04-16,18.4,7.2,12.3,16.6,5.3,16.0,32.8,217,14.01,21806.5,49995.91,2.28,2.2
2024-04-17,11.4,7.3,8.5,10.7,3.5,22.8,41.0,354,3.59,0.0,50215.46,0.74,15.5
2024-04-18,8.0,5.2,7.2,5.8,1.2,23.5,43.6,359,3.18,0.0,50433.54,0.55,10.5
2024-04-19,9.7,3.8,6.7,4.9,0.2,29.6,56.2,265,15.39,36769.02,50649.96,1.92,5.9
2024-04-20,13.8,0.1,7.5,10.4,-3.3,14.5,28.4,164,20.16,40787.91,50864.57,2.87,0.0
2024-04-21,11.9,5.4,8.1,9.6,0.9,31.6,57.6,353,4.89,0.0,51077.16,0.94,33.6
2024-04-22,12.4,4.9,8.2,9.2,-0.6,28.1,50.4,264,12.74,14080.52,51287.72,1.97,3.3
2024-04-23,13.9,6.3,9.7,11.8,3.8,12.0,20.2,219,16.07,35718.14,51497.74,2.43,0.8
2024-04-24,13.0,7.8,10.7,12.8,4.9,26.3,50.8,122,4.18,0.0,51707.55,0.92,15.5
2024-04-25,18.5,7.7,12.8,18.3,6.0,14.0,36.0,229,16.77,38342.27,51916.98,2.52,1.7
2024-04-26,15.9,9.4,12.0,12.9,7.0,20.4,40.0,331,12.17,15404.01,52125.88,2.03,0.4
2024-04-27,16.5,8.6,12.2,14.0,6.4,14.0,29.9,356,21.69,49873.14,52334.09,3.38,0.0
2024-04-28,18.6,7.2,13.1,17.6,4.2,11.4,23.0,55,24.48,50400.0,52541.45,3.95,0.0
2024-04-29,19.1,7.1,13.3,17.0,4.2,17.1,32.8,36,25.03,50400.0,52747.8,4.12,0.0
2024-04-30,20.8,7.0,13.8,19.0,4.1,12.5,25.2,99,25.53,50400.0,52952.95,4.2,0.0
2024-05-01,22.9,7.1,15.2,22.4,5.1,12.7,15.8,107,25.7,50400.0,53156.73,4.37,0.0
2024-05-02,23.6,8.3,17.2,22.2,6.7,12.8,24.8,2,25.73,50400.0,53358.96,4.77,0.0
2024-05-03,19.4,9.6,14.3,17.0,7.4,17.4,33.8,46,25.7,50400.0,53559.46,4.31,0.0
2024-05-04,16.9,7.2,12.2,14.7,4.6,13.7,25.6,73,26.04,50400.0,53758.03,3.99,0.0
2024-05-05,22.1,8.8,15.0,19.2,5.8,25.6,50.8,251,20.04,48014.65,53954.46,3.92,0.0
2024-05-06,24.1,11.1,17.1,22.1,9.3,25.2,48.6,246,20.78,40178.94,54148.57,4.37,0.3
2024-05-07,19.8,8.8,15.3,17.3,3.7,26.8,51.1,301,18.9,41967.83,54340.13,3.66,0.4
2024-05-08,15.1,4.6,9.9,13.0,1.8,20.0,40.3,354,25.93,49603.18,54528.95,3.72,0.0
2024-05-09,13.2,5.3,9.4,11.1,1.9,12.3,28.4,21,25.3,48774.39,54714.78,3.61,0.0
2024-05-10,18.2,4.6,11.9,15.6,1.3,15.9,30.6,251,22.85,45495.55,54897.41,3.82,0.0
2024-05-11,16.5,9.1,12.9,13.5,5.5,24.6,45.4,330,23.02,50465.18,55076.6,3.96,0.0
2024-05-12,10.6,4.6,8.4,6.2,1.8,17.3,34.9,1,14.28,21323.93,55252.27,2.46,0.2
2024-05-13,10.9,4.2,7.7,6.3,0.9,19.2,37.8,29,16.43,33179.32,55425.78,2.52,0.3
2024-05-14,13.1,3.0,8.7,9.4,-0.1,13.3,28.4,57,17.54,33134.91,55597.38,2.93,0.0
2024-05-15,14.2,5.1,10.5,9.9,2.1,15.3,31.7,66,18.18,34201.61,55766.88,3.36,0.0
2024-05-16,15.8,7.6,12.3,12.9,4.8,12.1,27.0,80,18.21,41323.35,55934.15,3.31,0.0
2024-05-17,20.5,5.2,14.1,18.9,2.6,8.9,22.0,304,27.09,52437.09,56098.98,4.53,0.0
2024-05-18,22.1,10.7,16.9,22.6,8.3,10.4,16.9,286,23.35,49612.49,56261.2,4.31,0.1
2024-05-19,22.9,11.2,17.2,22.4,8.6,15.3,27.4,227,24.79,52306.2,56420.63,4.65,0.0
2024-05-20,24.6,11.9,18.8,22.0,10.6,16.2,33.5,176,26.49,53073.64,56577.08,5.36,0.0
2024-05-21,24.7,12.1,19.2,23.2,10.7,14.8,32.4,161,22.77,53010.94,56730.36,4.91,0.0
2024-05-22,25.4,13.9,20.2,24.0,12.6,18.8,36.4,128,22.45,51582.28,56880.27,5.22,0.0
2024-05-23,25.5,14.9,20.1,24.7,14.3,18.8,38.5,88,24.38,52064.98,57026.62,5.07,5.6
2024-05-24,25.9,15.2,20.3,23.9,14.3,18.9,40.0,96,25.45,53266.74,57169.19,5.45,0.1
2024-05-25,23.4,13.9,18.9,21.1,11.5,16.3,34.2,110,29.18,56150.36,57307.79,6.23,0.0
2024-05-26,24.6,9.9,18.3,22.6,7.2,14.0,30.6,76,27.18,53168.03,57442.21,5.71,0.0
2024-05-27,26.8,13.0,20.5,24.3,11.2,19.4,37.8,68,27.46,52886.95,57572.22,6.32,0.0
2024-05-28,26.5,14.8,20.6,23.8,13.6,24.0,48.6,116,22.28,46800.87,57697.61,5.33,0.4
2024-05-29,26.4,15.4,21.3,23.2,14.1,22.0,44.6,102,18.93,33144.97,57818.18,5.47,0.1
2024-05-30,23.0,15.3,18.7,22.5,15.2,16.8,34.9,144,20.7,41027.32,57933.7,3.98,5.6
2024-05-31,23.7,13.4,18.5,22.5,12.7,20.1,40.0,162,22.35,54541.98,58043.95,4.22,0.2
2024-06-01,28.3,14.9,21.5,28.4,15.3,15.9,48.6,168,24.66,51714.61,58148.8,5.05,2.6
2024-06-02,25.0,17.1,20.1,28.2,17.5,17.3,40.7,197,21.21,49875.38,58249.09,3.79,15.7
2024-06-03,24.4,14.3,20.0,23.5,14.0,20.1,40.0,247,24.18,57056.23,58344.98,4.67,0.3
2024-06-04,26.2,16.2,21.1,28.5,16.6,11.7,25.2,170,19.41,31673.01,58436.36,3.91,0.3
2024-06-05,25.0,16.8,20.7,25.6,17.0,18.0,34.9,238,22.93,51333.67,58523.13,4.58,1.6
2024-06-06,25.2,16.4,20.6,24.2,15.4,26.2,48.6,293,23.21,45471.12,58605.18,4.85,2.5
2024-06-07,26.4,16.2,21.1,27.3,16.2,13.0,28.8,297,25.55,45742.48,58682.41,5.06,0.0
2024-06-08,24.5,15.4,19.5,25.0,16.3,17.0,37.8,280,19.28,45030.95,58754.72,3.53,10.2
2024-06-09,26.2,14.3,20.6,26.4,13.9,11.8,25.6,165,24.29,41568.9,58822.0,4.89,0.1
2024-06-10,27.2,18.0,22.6,29.1,18.8,13.4,29.2,177,21.46,48948.91,58884.16,4.41,1.5
2024-06-11,27.5,18.9,22.0,28.4,19.1,16.7,45.0,206,17.94,33988.41,58941.11,3.63,28.8
2024-06-12,20.1,16.0,18.2,21.8,14.3,29.3,54.4,310,7.26,10794.09,58992.75,1.39,38.4
2024-06-13,22.3,12.6,17.9,22.3,10.9,17.2,32.4,330,26.0,56079.9,59038.99,4.66,0.0
2024-06-14,20.2,14.2,18.0,20.7,13.7,10.2,21.6,54,11.45,10378.21,59079.73,2.3,8.4
2024-06-15,21.4,16.4,18.4,21.3,16.6,19.2,37.1,15,15.8,38985.52,59114.91,2.66,4.7
2024-06-16,23.0,16.5,19.2,22.8,17.0,20.0,38.5,18,15.37,18533.44,59144.44,2.84,5.1
2024-06-17,24.7,17.2,20.9,24.5,17.4,20.9,41.0,294,21.88,51996.76,59168.23,4.14,3.6
2024-06-18,26.8,17.5,22.0,27.4,17.4,15.8,31.0,296,27.95,57600.0,59186.22,5.43,0.0
2024-06-19,29.4,17.6,23.7,30.9,17.8,15.0,30.2,206,27.63,50888.52,59198.32,5.95,0.0
2024-06-20,23.0,17.2,20.8,23.2,15.0,34.6,62.3,291,23.3,51368.9,59204.5,5.01,0.4
2024-06-21,24.5,13.6,19.3,22.9,12.3,16.4,31.7,291,25.45,57600.0,59204.66,5.01,0.0
2024-06-22,27.0,13.6,21.2,29.0,13.2,10.5,17.6,250,28.19,56481.21,59198.75,5.33,0.0
2024-06-23,27.0,17.7,21.4,31.0,18.7,21.1,38.5,289,19.53,46952.41,59186.81,3.73,6.7
2024-06-24,21.3,15.2,18.7,20.5,14.9,19.1,38.2,303,21.77,55752.68,59168.94,3.89,0.9
2024-06-25,23.8,15.6,19.8,22.5,14.7,20.5,40.0,349,26.38,55902.41,59145.19,5.01,0.4
2024-06-26,25.9,13.9,20.8,26.5,13.6,14.2,28.4,342,26.97,57600.0,59115.68,5.26,0.0
2024-06-27,27.2,15.4,22.3,28.6,16.2,11.1,24.5,17,27.26,57600.0,59080.48,5.42,0.2
2024-06-28,27.2,16.2,22.9,27.2,16.8,9.6,22.0,91,24.4,57600.0,59039.68,4.95,0.0
2024-06-29,28.9,16.8,23.9,30.9,17.4,9.7,18.4,186,26.22,57600.0,58993.39,5.3,0.0
2024-06-30,30.5,18.2,25.3,32.8,19.5,10.7,21.2,184,27.2,57600.0,58941.72,5.85,0.0
2024-07-01,31.2,19.6,26.1,32.4,20.5,16.6,32.4,169,26.37,57600.0,58884.75,6.35,0.0
2024-07-02,32.0,19.6,25.6,31.6,20.6,24.8,49.3,186,25.29,49980.68,58822.61,6.3,0.4
2024-07-03,28.2,20.4,22.7,31.7,22.4,18.7,35.3,359,15.0,21032.08,58755.38,3.15,2.2
2024-07-04,28.2,19.0,22.8,32.2,21.0,16.6,33.5,283,17.91,32431.82,58683.2,3.69,8.7
2024-07-05,24.0,16.9,20.6,24.3,17.1,20.3,42.1,299,24.02,50558.84,58606.15,4.66,3.7
2024-07-06,25.1,14.4,19.8,25.5,14.1,12.6,21.6,344,28.69,57498.91,58524.37,5.34,0.0
2024-07-07,26.3,15.2,21.3,26.1,15.0,14.5,30.6,120,25.69,45813.85,58437.96,5.2,0.0
2024-07-08,28.4,15.9,22.8,30.6,15.6,11.2,19.8,87,28.43,57394.21,58347.05,5.63,0.0
2024-07-09,30.6,18.2,25.2,30.8,19.0,16.6,32.8,5,27.9,57339.54,58251.74,6.46,0.0
2024-07-10,29.4,21.6,25.6,31.0,23.3,18.6,35.6,30,21.98,54521.64,58152.16,5.03,1.9
2024-07-11,31.9,20.5,26.7,35.6,23.2,9.7,23.4,75,25.78,56672.89,58048.31,5.55,0.0
2024-07-12,33.3,22.2,28.1,36.7,24.7,12.2,26.6,131,24.54,53849.98,57939.25,5.79,0.0
2024-07-13,34.4,22.9,29.1,36.6,24.9,14.3,26.3,153,26.22,56226.29,57824.95,6.59,0.0
2024-07-14,35.9,22.6,29.6,37.9,23.9,14.2,24.5,169,25.91,56045.99,57705.59,6.57,0.0
2024-07-15,33.9,20.6,28.1,38.4,22.5,9.7,22.3,12,25.16,53552.7,57581.42,5.55,0.4
2024-07-16,32.2,22.9,28.1,36.1,26.4,8.7,22.3,50,23.32,54012.58,57452.66,5.09,0.6
2024-07-17,32.3,22.5,28.2,37.2,25.9,10.4,23.8,157,23.71,54063.07,57319.51,5.25,1.8
2024-07-18,30.6,22.5,25.8,35.1,25.2,16.6,38.2,305,20.04,41449.3,57182.21,4.2,9.0
2024-07-19,26.4,20.2,23.1,27.0,21.5,17.4,34.2,342,22.59,53281.1,57040.96,4.51,0.3
2024-07-20,27.1,17.9,22.7,27.9,19.3,10.8,24.5,347,24.86,54213.34,56895.97,5.08,0.0
2024-07-21,27.8,17.5,23.6,29.1,18.3,9.6,16.6,136,22.73,48220.28,56747.46,4.67,0.0
2024-07-22,27.7,18.9,23.1,30.3,20.7,12.6,41.4,14,24.0,52244.54,56595.62,4.74,0.7
2024-07-23,26.2,17.9,22.5,26.7,19.5,14.1,29.9,348,24.67,51897.55,56440.65,4.92,0.5
2024-07-24,26.4,17.4,22.0,27.4,18.5,13.3,25.2,47,23.79,51551.5,56282.76,4.65,1.1
2024-07-25,25.4,16.3,21.1,25.8,15.9,13.4,28.4,106,23.92,51083.11,56122.12,4.89,0.0
2024-07-26,27.4,17.8,22.4,28.1,17.8,11.6,25.9,30,22.35,48992.48,55958.94,4.58,0.5
2024-07-27,28.3,18.3,22.2,30.5,19.9,14.4,33.1,348,21.23,50088.32,55793.38,4.09,15.6
2024-07-28,28.2,17.6,23.1,29.6,18.9,12.5,26.3,251,21.17,47018.35,55625.64,4.44,0.0
2024-07-29,24.0,14.6,20.1,23.4,12.9,35.3,64.1,276,23.25,50230.62,55455.89,5.5,5.6
2024-07-30,22.2,16.4,19.2,19.9,13.9,31.0,56.5,307,17.44,42110.65,55284.29,3.92,3.7
2024-07-31,24.8,15.6,20.0,23.1,14.6,19.9,38.5,308,23.15,50898.27,55110.87,4.66,0.9
2024-08-01,28.0,14.6,21.3,27.5,13.7,14.5,30.6,281,25.01,50254.49,54934.24,5.21,0.0
2024-08-02,27.2,15.5,21.6,26.9,15.6,10.9,25.6,318,24.85,50400.0,54754.22,5.05,0.0
2024-08-03,25.9,16.4,20.1,26.3,16.3,14.6,29.2,104,11.65,21600.0,54571.04,2.53,16.1
2024-08-04,23.7,16.5,19.9,22.9,15.6,20.2,40.0,0,21.78,45059.43,54384.91,4.21,8.8
2024-08-05,25.0,14.9,20.3,25.1,14.9,10.7,24.5,339,22.8,50400.0,54196.06,4.33,0.4
2024-08-06,25.4,16.5,20.9,27.6,16.9,11.2,26.6,25,19.84,41531.71,54004.7,3.79,0.7
2024-08-07,24.9,16.6,20.6,24.6,17.4,15.3,31.7,306,21.18,41032.84,53811.02,4.05,6.8
2024-08-08,25.9,16.5,21.0,25.7,16.7,14.5,30.2,319,23.17,50400.0,53615.24,4.5,0.0
2024-08-09,26.6,15.4,22.1,28.2,15.9,16.4,29.5,122,21.71,45487.09,53417.55,4.22,0.0
2024-08-10,26.5,17.7,21.8,27.6,19.4,15.1,31.0,295,18.92,48434.9,53218.14,3.9,4.6
2024-08-11,25.2,17.7,21.5,22.5,17.3,26.1,49.0,289,20.93,50400.0,53017.18,4.99,0.0
2024-08-12,22.6,14.2,18.8,19.2,12.6,21.3,41.0,298,17.67,43027.51,52814.88,4.13,0.0
2024-08-13,22.0,14.5,18.3,19.4,12.6,20.9,40.7,314,18.87,47981.04,52611.38,4.14,0.0
2024-08-14,24.8,12.2,18.6,24.0,11.3,12.5,24.5,350,22.04,50028.16,52406.87,4.17,0.0
2024-08-15,25.9,12.4,20.0,25.3,11.8,10.2,24.5,354,23.02,50400.0,52201.52,4.52,0.0
2024-08-16,26.5,16.3,21.1,26.6,15.8,9.7,17.3,108,20.32,50400.0,51995.48,4.12,0.0
2024-08-17,29.0,14.6,22.0,29.3,14.4,9.7,23.4,135,22.84,50400.0,51788.9,4.77,0.0
2024-08-18,31.9,16.6,23.9,32.3,17.1,14.7,29.2,137,20.95,50400.0,51581.95,4.76,0.1
2024-08-19,33.4,19.0,26.3,33.6,20.3,12.9,28.1,149,21.62,50400.0,51374.77,5.39,0.0
2024-08-20,33.4,19.0,26.6,33.6,19.3,10.1,23.8,156,21.6,50384.16,51167.35,5.47,0.0
2024-08-21,33.5,18.8,26.3,32.5,18.8,9.9,23.8,146,22.31,50271.25,50958.22,5.59,0.0
2024-08-22,29.9,19.6,24.1,29.9,19.2,21.1,38.2,306,18.47,43056.23,50747.13,4.7,2.0
2024-08-23,24.6,16.0,20.2,22.9,13.8,19.6,34.6,335,21.01,48602.12,50534.26,4.87,0.0
2024-08-24,26.9,14.7,20.6,25.9,14.7,10.2,23.8,7,21.18,49259.63,50319.76,4.26,0.0
2024-08-25,31.5,15.6,23.5,32.3,15.6,8.6,22.0,54,21.16,49423.58,50103.82,4.62,0.0
2024-08-26,31.9,18.1,24.9,32.6,18.8,13.0,25.6,39,21.17,49207.98,49886.59,5.01,0.0
2024-08-27,31.5,18.6,25.1,31.4,19.0,16.3,31.7,45,20.39,46155.26,49668.23,5.12,0.0
2024-08-28,30.2,19.9,24.9,28.7,19.8,20.3,39.6,66,18.82,40851.65,49448.89,5.14,0.0
2024-08-29,30.5,20.8,25.2,30.1,20.1,14.9,31.0,56,18.91,44937.95,49228.73,5.35,0.0
2024-08-30,30.3,18.4,24.3,29.6,17.3,16.3,31.7,61,20.21,46508.99,49007.89,5.51,0.0
2024-08-31,28.5,16.8,22.9,26.6,15.7,16.5,33.8,70,14.97,31177.88,48786.51,4.49,0.0
2024-09-01,29.7,18.0,23.6,28.7,17.6,15.5,30.6,79,15.52,26959.07,48564.75,4.37,0.0
2024-09-02,28.8,19.4,24.1,26.3,18.7,16.3,31.0,44,18.7,43365.97,48342.72,5.07,0.0
2024-09-03,29.5,17.8,23.6,27.4,16.8,20.5,39.6,74,17.13,38495.8,48120.57,4.9,0.2
2024-09-04,27.5,20.1,23.1,24.6,18.0,18.9,37.4,47,15.0,26372.67,47898.43,4.92,0.0
2024-09-05,25.5,18.9,21.9,23.4,16.4,24.6,47.2,64,15.92,41676.73,47676.44,5.06,0.0
2024-09-06,26.0,17.0,21.1,23.4,14.3,17.6,33.5,88,19.38,43629.09,47454.71,5.3,0.0
2024-09-07,24.5,13.9,19.1,21.3,11.2,17.2,36.0,100,19.83,44055.55,47233.38,4.83,0.0
2024-09-08,24.6,11.1,18.1,21.9,8.8,15.5,32.4,91,19.32,43715.84,47012.57,4.3,0.0
2024-09-09,25.1,10.9,18.2,22.0,8.4,18.2,34.6,101,18.97,43397.04,46792.26,4.61,0.0
2024-09-10,24.8,12.0,18.6,23.8,10.9,11.7,27.0,118,17.59,42882.04,46570.98,3.59,0.0
2024-09-11,26.3,15.9,21.1,25.7,16.7,11.7,26.3,132,15.69,41907.9,46348.45,3.4,0.1
2024-09-12,26.5,17.8,21.3,26.4,17.1,22.8,44.3,133,14.5,36779.03,46124.8,3.21,4.0
2024-09-13,25.9,17.2,20.6,24.9,18.6,19.4,39.2,142,12.87,28800.0,45900.2,2.64,1.1
2024-09-14,26.6,17.9,22.1,24.0,16.7,24.3,45.4,113,17.23,43200.0,45674.75,4.86,0.1
2024-09-15,27.0,20.6,23.2,22.9,16.7,28.0,51.8,110,16.74,36503.35,45448.61,6.8,0.0
2024-09-16,25.6,18.4,21.8,21.1,14.2,27.4,51.5,89,17.4,42897.43,45221.9,6.4,0.0
2024-09-17,25.4,16.2,20.5,22.0,13.4,21.3,40.7,76,15.87,39600.0,44994.75,4.88,0.1
2024-09-18,22.0,14.8,17.9,18.1,12.5,20.4,39.6,61,10.52,21600.0,44767.29,3.52,0.3
2024-09-19,21.8,10.4,15.9,17.8,7.3,16.2,32.8,59,17.41,43019.27,44539.64,3.98,0.0
2024-09-20,23.2,10.1,16.6,20.8,8.3,15.5,29.9,7,16.26,42883.55,44311.95,3.4,0.0
2024-09-21,22.2,10.3,16.2,21.0,8.9,10.7,21.2,9,16.25,42748.01,44084.32,2.87,0.0
2024-09-22,23.4,11.5,17.1,22.1,10.6,10.5,23.0,352,15.92,42429.49,43856.9,3.0,0.0
2024-09-23,23.3,10.1,16.0,21.7,8.7,11.3,19.1,84,15.63,42477.93,43629.8,2.88,0.0
2024-09-24,24.9,10.6,17.5,22.8,8.7,15.1,30.2,141,15.68,42343.64,43403.15,3.38,0.0
2024-09-25,25.1,14.2,19.0,21.9,12.0,21.5,40.7,171,14.48,42210.01,43177.08,3.91,0.0
2024-09-26,22.8,15.5,18.4,21.1,13.2,20.6,43.9,172,11.22,22912.76,42951.71,3.08,2.3
2024-09-27,26.4,17.7,21.7,25.3,17.2,24.8,46.4,186,12.99,30906.18,42727.18,3.63,0.0
2024-09-28,27.0,18.2,22.0,25.8,17.6,19.7,38.2,185,14.01,41029.52,42503.6,4.1,0.0
2024-09-29,21.0,12.4,16.0,20.7,8.5,27.9,53.3,352,9.95,25144.89,42280.96,2.13,0.7
2024-09-30,16.7,11.0,13.2,12.7,6.8,26.3,47.9,12,12.57,33178.17,42057.7,2.58,0.0
2024-10-01,17.8,9.4,13.2,15.6,7.2,16.5,32.8,346,13.15,39536.83,41833.53,2.17,0.0
2024-10-02,17.1,9.6,12.6,16.2,6.9,14.8,25.9,339,10.63,37131.21,41608.58,1.65,0.0
2024-10-03,21.0,10.6,15.2,18.8,7.7,20.8,37.8,152,8.04,16341.78,41383.01,2.03,0.3
2024-10-04,21.8,12.9,16.6,20.6,11.8,18.8,37.8,168,4.69,7204.89,41156.95,1.43,0.3
2024-10-05,18.3,14.9,16.2,18.1,14.4,13.9,25.9,5,4.49,1743.0,40930.54,0.91,5.1
2024-10-06,20.5,13.7,16.7,20.9,13.1,17.1,32.8,166,4.08,7200.0,40703.93,0.82,24.4
2024-10-07,13.6,10.4,11.5,12.7,6.7,21.6,38.5,303,2.22,0.0,40477.27,0.54,17.8
2024-10-08,15.7,8.3,11.4,13.0,4.6,25.1,46.8,278,12.22,36000.0,40250.69,2.04,0.0
2024-10-09,19.5,8.4,13.6,17.8,6.6,16.9,32.0,142,12.09,37192.79,40024.36,1.96,0.0
2024-10-10,19.8,11.2,15.0,18.0,9.8,17.3,32.8,158,8.48,27885.36,39798.42,1.52,0.0
2024-10-11,20.6,12.6,16.0,19.9,11.8,19.4,36.0,156,7.07,24016.98,39573.01,1.25,0.9
2024-10-12,15.1,11.1,12.5,15.3,7.6,24.8,46.1,331,2.71,0.0,39348.3,0.78,12.4
2024-10-13,12.1,8.2,10.2,10.4,6.3,17.9,32.0,324,4.55,3776.25,39124.45,0.97,0.0
2024-10-14,12.2,6.3,9.2,6.9,3.2,30.0,54.4,251,6.83,22284.39,38901.61,1.17,2.1
2024-10-15,11.7,7.4,9.3,8.8,4.6,17.4,32.8,274,4.49,2426.11,38679.94,1.02,0.1
2024-10-16,10.6,4.4,7.3,7.7,1.7,17.7,32.8,333,7.26,30925.22,38459.62,0.92,1.8
2024-10-17,8.8,3.6,6.0,4.5,0.3,18.1,36.0,3,10.68,36364.73,38240.8,1.21,0.0
2024-10-18,9.0,2.5,5.3,5.5,-0.4,16.8,31.3,14,6.47,14521.23,38023.68,0.95,0.0
2024-10-19,7.1,1.1,3.9,3.2,-2.0,15.3,31.0,18,7.13,17890.06,37808.23,0.9,0.0
2024-10-20,9.1,1.5,4.6,5.7,-1.6,12.6,24.8,349,10.53,35409.42,37592.75,1.14,0.0
2024-10-21,12.4,2.4,6.2,10.5,-1.1,11.5,19.8,315,10.43,35343.51,37376.88,1.25,0.0
2024-10-22,15.6,2.2,8.0,13.7,-1.1,14.1,23.8,225,9.88,35174.13,37160.81,1.6,0.0
2024-10-23,13.6,5.9,9.5,10.7,2.2,21.7,42.1,283,6.67,25765.07,36944.71,1.31,0.0
2024-10-24,11.4,4.3,7.6,7.7,0.9,21.7,40.7,302,8.65,29661.43,36728.76,1.16,0.0
2024-10-25,11.6,7.8,9.2,8.4,4.7,18.1,34.2,308,3.92,2892.67,36513.14,0.88,0.0
2024-10-26,10.9,5.4,7.9,8.7,2.7,9.0,15.1,244,7.01,33502.89,36298.04,0.89,0.1
2024-10-27,13.5,3.8,8.0,11.1,0.9,13.0,26.3,205,9.14,33652.92,36083.66,1.1,0.0
2024-10-28,15.7,7.4,11.1,14.1,5.1,17.2,29.9,291,7.4,31282.91,35870.19,1.16,0.0
2024-10-29,11.8,4.6,7.2,9.0,1.9,11.7,24.1,301,6.62,26185.36,35657.84,0.88,0.0
2024-10-30,13.3,4.2,9.4,11.5,1.4,16.1,27.7,224,2.74,2265.46,35446.8,0.61,0.0
2024-10-31,12.2,7.9,10.9,9.0,5.9,22.6,39.6,290,4.47,7608.82,35237.29,1.03,0.3
2024-11-01,13.1,8.6,10.6,8.6,4.7,32.4,63.7,266,3.54,4177.58,35029.52,1.4,0.5
2024-11-02,12.9,4.2,8.7,8.5,-1.9,35.7,65.9,302,6.0,20185.66,34823.73,1.96,1.7
2024-11-03,6.2,1.1,3.8,1.3,-3.9,23.0,42.1,288,7.92,32400.0,34620.13,1.51,0.0
2024-11-04,6.4,1.2,4.4,0.0,-4.6,39.2,70.6,312,5.25,26252.38,34418.97,1.82,0.7
2024-11-05,5.1,-2.4,1.9,0.2,-7.1,20.2,36.4,289,5.67,21475.6,34220.48,1.07,0.0
2024-11-06,8.1,2.3,5.2,4.4,-2.4,19.7,36.0,291,2.98,2887.14,34024.91,0.83,0.0
2024-11-07,10.1,3.0,5.5,7.1,-0.4,13.5,24.5,281,7.37,30076.9,33832.52,0.85,0.0
2024-11-08,7.1,2.5,5.1,3.7,-1.0,17.0,32.8,328,2.04,0.0,33643.37,0.41,0.3
2024-11-09,6.2,3.3,4.7,3.3,0.7,10.3,19.1,22,3.55,5465.09,33455.64,0.51,0.0
2024-11-10,5.6,2.8,3.9,2.2,-0.4,11.0,22.3,346,3.66,7138.33,33268.99,0.5,0.0
2024-11-11,4.6,1.8,2.9,1.6,-1.3,9.5,18.7,73,2.2,0.0,33083.64,0.37,0.1
2024-11-12,4.6,-0.2,2.8,0.8,-3.3,11.3,23.0,112,2.92,4990.76,32899.79,0.54,0.1
